"orig_no","taxon_no","record_type","flags","taxon_rank","taxon_name","difference","accepted_no","accepted_rank","accepted_name","parent_no","container_no","reference_no","is_extant","n_occs","phylum","class","order","family","genus","type_taxon","taxon_size","extant_size","firstapp_max_ma","firstapp_min_ma","lastapp_max_ma","lastapp_min_ma","early_interval","late_interval","taxon_environment","environment_basis","motility","life_habit","vision","diet","reproduction","ontogeny","ecospace_comments","image_no"
"163695","163695","txn","","genus","Arthurdactylus","","163695","genus","Arthurdactylus","38495","","32077","extinct","2","Chordata","Reptilia","Pterosauria","Ornithocheiridae","Arthurdactylus","","2","0","119.5","113","119.5","113","Aptian","","marine","","actively mobile","volant","","piscivore","","","","1593"
"163696","163696","txn","","species","Arthurdactylus conandoylei","","163696","species","Arthurdactylus conandoylei","163695","","32077","extinct","1","Chordata","Reptilia","Pterosauria","Ornithocheiridae","Arthurdactylus","","1","0","119.5","113","119.5","113","Aptian","","marine","","actively mobile","volant","","piscivore","","","","1593"
"186110","186110","txn","","genus","Barbosania","","186110","genus","Barbosania","38495","","36271","extinct","2","Chordata","Reptilia","Pterosauria","Ornithocheiridae","Barbosania","Barbosania gracilirostris","2","0","119.5","113","119.5","113","Aptian","","marine","","actively mobile","volant","","piscivore","","","","1593"
"186112","186112","txn","","species","Barbosania gracilirostris","","186112","species","Barbosania gracilirostris","186110","","36271","extinct","1","Chordata","Reptilia","Pterosauria","Ornithocheiridae","Barbosania","","1","0","119.5","113","119.5","113","Aptian","","marine","","actively mobile","volant","","piscivore","","","","1593"
"149957","149957","txn","","genus","Caulkicephalus","","149957","genus","Caulkicephalus","38495","","30342","extinct","4","Chordata","Reptilia","Pterosauria","Ornithocheiridae","Caulkicephalus","Caulkicephalus trimicrodon","2","0","125.77","121.4","125.77","121.4","Barremian","","marine","","actively mobile","volant","","piscivore","","","","1593"
"149958","149958","txn","","species","Caulkicephalus trimicrodon","","149958","species","Caulkicephalus trimicrodon","149957","","30342","extinct","2","Chordata","Reptilia","Pterosauria","Ornithocheiridae","Caulkicephalus","","1","0","125.77","121.4","125.77","121.4","Barremian","","marine","","actively mobile","volant","","piscivore","","","","1593"
"437515","437515","txn","","family","Saraikisauridae","","437515","family","Saraikisauridae","38479","","76848","extinct","2","Chordata","Reptilia","Pterosauria","Saraikisauridae","","","4","0","72.1","66","72.1","66","Maastrichtian","","marine","","actively mobile","volant","","piscivore","","","","2065"
"437514","437514","txn","","subfamily","Saraikisaurinae","","437514","subfamily","Saraikisaurinae","437515","","76848","extinct","2","Chordata","Reptilia","Pterosauria","Saraikisauridae","","","3","0","72.1","66","72.1","66","Maastrichtian","","marine","","actively mobile","volant","","piscivore","","","","2065"
"437513","437513","txn","","genus","Saraikisaurus","","437513","genus","Saraikisaurus","437514","","76848","extinct","2","Chordata","Reptilia","Pterosauria","Saraikisauridae","Saraikisaurus","Saraikisaurus minhui","2","0","72.1","66","72.1","66","Maastrichtian","","marine","","actively mobile","volant","","piscivore","","","","2065"
"437516","437516","txn","","species","Saraikisaurus minhui","","437516","species","Saraikisaurus minhui","437513","","76848","extinct","1","Chordata","Reptilia","Pterosauria","Saraikisauridae","Saraikisaurus","","1","0","72.1","66","72.1","66","Maastrichtian","","marine","","actively mobile","volant","","piscivore","","","","2065"
"148850","148850","txn","","family","Tendaguripteridae","","148850","family","Tendaguripteridae","38479","","30196","extinct","2","Chordata","Reptilia","Pterosauria","Tendaguripteridae","","","3","0","152.2","149.2","152.2","149.2","Kimmeridgian","","marine","","actively mobile","volant","","piscivore","","","","2065"
"148387","148387","txn","","genus","Tendaguripterus","","148387","genus","Tendaguripterus","148850","","30145","extinct","2","Chordata","Reptilia","Pterosauria","Tendaguripteridae","Tendaguripterus","","2","0","152.2","149.2","152.2","149.2","Kimmeridgian","","marine","","actively mobile","volant","","piscivore","","","","2065"
"148388","148388","txn","","species","Tendaguripterus recki","","148388","species","Tendaguripterus recki","148387","","30145","extinct","1","Chordata","Reptilia","Pterosauria","Tendaguripteridae","Tendaguripterus","","1","0","152.2","149.2","152.2","149.2","Kimmeridgian","","marine","","actively mobile","volant","","piscivore","","","","2065"
"NF23","","txn","","family","","","","","","","38479","","","32","NO_PHYLUM_SPECIFIED","NO_CLASS_SPECIFIED","NO_ORDER_SPECIFIED","","","","","","","","","","","","","","","","","","","","",""
"254442","254442","txn","","genus","Ardeadactylus","","254442","genus","Ardeadactylus","38479","NF23","44187","extinct","6","Chordata","Reptilia","Pterosauria","NO_FAMILY_SPECIFIED","Ardeadactylus","","2","0","152.2","149.2","149.2","146.3","Kimmeridgian","Tithonian","marine","","actively mobile","volant","","piscivore","","","","2065"
"163714","254443","txn","","species","Ardeadactylus longicollum","","163714","species","Ardeadactylus longicollum","254442","","44187","extinct","3","Chordata","Reptilia","Pterosauria","NO_FAMILY_SPECIFIED","Ardeadactylus","","1","0","152.2","149.2","149.2","146.3","Kimmeridgian","Tithonian","marine","","actively mobile","volant","","piscivore","","","","2065"
"38493","38493","txn","","genus","Herbstosaurus","","38493","genus","Herbstosaurus","38479","NF23","29144","extinct","2","Chordata","Reptilia","Pterosauria","NO_FAMILY_SPECIFIED","Herbstosaurus","Herbstosaurus pigmaeus","2","0","149.2","145","149.2","145","Tithonian","","marine","","actively mobile","volant","","piscivore","","","","2065"
"139628","139628","txn","","species","Herbstosaurus pigmaeus","","139628","species","Herbstosaurus pigmaeus","38493","","29144","extinct","1","Chordata","Reptilia","Pterosauria","NO_FAMILY_SPECIFIED","Herbstosaurus","","1","0","149.2","145","149.2","145","Tithonian","","marine","","actively mobile","volant","","piscivore","","","","2065"
"294076","294076","txn","","genus","Kryptodrakon","","294076","genus","Kryptodrakon","38479","NF23","50989","extinct","2","Chordata","Reptilia","Pterosauria","NO_FAMILY_SPECIFIED","Kryptodrakon","Kryptodrakon progenitor","2","0","161.5","154.8","161.5","154.8","Oxfordian","","marine","","actively mobile","volant","","piscivore","","","","2065"
"294077","294077","txn","","species","Kryptodrakon progenitor","","294077","species","Kryptodrakon progenitor","294076","","50989","extinct","1","Chordata","Reptilia","Pterosauria","NO_FAMILY_SPECIFIED","Kryptodrakon","","1","0","161.5","154.8","161.5","154.8","Oxfordian","","marine","","actively mobile","volant","","piscivore","","","","2065"
"63787","63787","txn","","genus","Mesadactylus","","63787","genus","Mesadactylus","38479","NF23","12263","extinct","2","Chordata","Reptilia","Pterosauria","NO_FAMILY_SPECIFIED","Mesadactylus","","2","0","152.2","146.3","152.2","146.3","Kimmeridgian","Tithonian","marine","","actively mobile","volant","","piscivore","","","","2065"
"63788","63788","txn","","species","Mesadactylus ornithosphyos","","63788","species","Mesadactylus ornithosphyos","63787","","12263","extinct","1","Chordata","Reptilia","Pterosauria","NO_FAMILY_SPECIFIED","Mesadactylus","","1","0","152.2","146.3","152.2","146.3","Kimmeridgian","Tithonian","marine","","actively mobile","volant","","piscivore","","","","2065"
"157948","157948","txn","","genus","Ningchengopterus","","157948","genus","Ningchengopterus","38479","NF23","31223","extinct","2","Chordata","Reptilia","Pterosauria","NO_FAMILY_SPECIFIED","Ningchengopterus","Ningchengopterus liuae","2","0","125.77","119.5","125.77","119.5","Barremian","Aptian","marine","","actively mobile","volant","","piscivore","","","","2065"
"157949","157949","txn","","species","Ningchengopterus liuae","","157949","species","Ningchengopterus liuae","157948","","31223","extinct","1","Chordata","Reptilia","Pterosauria","NO_FAMILY_SPECIFIED","Ningchengopterus","","1","0","125.77","119.5","125.77","119.5","Barremian","Aptian","marine","","actively mobile","volant","","piscivore","","","","2065"
"100411","100411","txn","","genus","Nyctosaurus","","100411","genus","Nyctosaurus","38479","NF23","31516","extinct","12","Chordata","Reptilia","Pterosauria","NO_FAMILY_SPECIFIED","Nyctosaurus","","5","0","106.2","100.5","72.1","66","Albian","Maastrichtian","marine","","actively mobile","volant","","piscivore","","","","19"
"161803","161829","txn","","species","Nyctosaurus bonneri","","161803","species","Nyctosaurus bonneri","100411","","31602","extinct","1","Chordata","Reptilia","Pterosauria","NO_FAMILY_SPECIFIED","Nyctosaurus","","1","0","86.3","83.6","86.3","83.6","Santonian","","marine","","actively mobile","volant","","piscivore","","","","19"
"52936","161231","txn","","species","Nyctosaurus gracilis","","52936","species","Nyctosaurus gracilis","100411","","7807","extinct","3","Chordata","Reptilia","Pterosauria","NO_FAMILY_SPECIFIED","Nyctosaurus","","1","0","89.8","83.6","86.3","83.6","Coniacian","Santonian","marine","","actively mobile","volant","","piscivore","","","","19"
"162919","162919","txn","","species","Nyctosaurus lamegoi","","162919","species","Nyctosaurus lamegoi","100411","","31948","extinct","1","Chordata","Reptilia","Pterosauria","NO_FAMILY_SPECIFIED","Nyctosaurus","","1","0","72.1","66","72.1","66","Maastrichtian","","marine","","actively mobile","volant","","piscivore","","","","19"
"63755","161830","txn","","species","Nyctosaurus nanus","","63755","species","Nyctosaurus nanus","100411","","12246","extinct","1","Chordata","Reptilia","Pterosauria","NO_FAMILY_SPECIFIED","Nyctosaurus","","1","0","89.8","83.6","89.8","83.6","Coniacian","Santonian","marine","","actively mobile","volant","","piscivore","","","","19"
"270565","270565","txn","","genus","Osteornis","nomen dubium","38479","suborder","Pterodactyloidea","38479","NF23","47175","extinct","2","Chordata","Reptilia","Pterosauria","NO_FAMILY_SPECIFIED","Osteornis","","1","0","106.2","100.5","106.2","100.5","Albian","","marine","","actively mobile","volant","","piscivore","","","","2065"
"270566","270566","txn","","species","Osteornis diomedeus","","270566","species","Osteornis diomedeus","270565","","47175","extinct","1","Chordata","Reptilia","Pterosauria","NO_FAMILY_SPECIFIED","Osteornis","","1","0","106.2","100.5","106.2","100.5","Albian","","marine","","actively mobile","volant","","piscivore","","","","2065"
"279358","279358","txn","","genus","Wenupteryx","","279358","genus","Wenupteryx","38479","NF23","48381","extinct","4","Chordata","Reptilia","Pterosauria","NO_FAMILY_SPECIFIED","Wenupteryx","Wenupteryx uzi","2","0","149.2","145","149.2","145","Tithonian","","marine","","actively mobile","volant","","piscivore","","","","2065"
"279359","279359","txn","","species","Wenupteryx uzi","","279359","species","Wenupteryx uzi","279358","","48381","extinct","2","Chordata","Reptilia","Pterosauria","NO_FAMILY_SPECIFIED","Wenupteryx","","1","0","149.2","145","149.2","145","Tithonian","","marine","","actively mobile","volant","","piscivore","","","","2065"
"38462","38462","txn","","suborder","Rhamphorhynchoidea","","38462","suborder","Rhamphorhynchoidea","38461","","4783","extinct","8","Chordata","Reptilia","Pterosauria","","","","9","0","199.5","184.2","149.2","145","Sinemurian","Tithonian","marine","","actively mobile","volant","","piscivore","","","","1554"
"100406","100406","txn","","family","Scaphognathidae","","100406","family","Scaphognathidae","38462","","24283","extinct","6","Chordata","Reptilia","Pterosauria","Scaphognathidae","","","5","0","168.2","154.8","161.5","152.2","Bathonian","Kimmeridgian","marine","","actively mobile","volant","","piscivore","","","","1554"
"166764","166764","txn","","genus","Fenghuangopterus","","166764","genus","Fenghuangopterus","100406","","32590","extinct","2","Chordata","Reptilia","Pterosauria","Scaphognathidae","Fenghuangopterus","Fenghuangopterus lii","2","0","168.2","152.2","168.2","152.2","Bathonian","Kimmeridgian","marine","","actively mobile","volant","","piscivore","","","","1554"
"166765","166765","txn","","species","Fenghuangopterus lii","","166765","species","Fenghuangopterus lii","166764","","32590","extinct","1","Chordata","Reptilia","Pterosauria","Scaphognathidae","Fenghuangopterus","","1","0","168.2","152.2","168.2","152.2","Bathonian","Kimmeridgian","marine","","actively mobile","volant","","piscivore","","","","1554"
"249686","249686","txn","","genus","Jianchangnathus","","249686","genus","Jianchangnathus","100406","","43454","extinct","4","Chordata","Reptilia","Pterosauria","Scaphognathidae","Jianchangnathus","Jianchangnathus robustus","2","0","168.2","154.8","161.5","152.2","Bathonian","Kimmeridgian","marine","","actively mobile","volant","","piscivore","","","","1554"
"249687","249687","txn","","species","Jianchangnathus robustus","","249687","species","Jianchangnathus robustus","249686","","43454","extinct","2","Chordata","Reptilia","Pterosauria","Scaphognathidae","Jianchangnathus","","1","0","168.2","154.8","161.5","152.2","Bathonian","Kimmeridgian","marine","","actively mobile","volant","","piscivore","","","","1554"
"NF24","","txn","","family","","","","","","","38462","","","2","NO_PHYLUM_SPECIFIED","NO_CLASS_SPECIFIED","NO_ORDER_SPECIFIED","","","","","","","","","","","","","","","","","","","","",""
"68171","68171","txn","","genus","Rhamphinion","","68171","genus","Rhamphinion","38462","NF24","4407","extinct","2","Chordata","Reptilia","Pterosauria","NO_FAMILY_SPECIFIED","Rhamphinion","Rhamphinion jenkinsi","2","0","199.5","184.2","199.5","184.2","Sinemurian","Pliensbachian","marine","","actively mobile","volant","","piscivore","","","","1554"
"68172","68172","txn","","species","Rhamphinion jenkinsi","","68172","species","Rhamphinion jenkinsi","68171","","4407","extinct","1","Chordata","Reptilia","Pterosauria","NO_FAMILY_SPECIFIED","Rhamphinion","","1","0","199.5","184.2","199.5","184.2","Sinemurian","Pliensbachian","marine","","actively mobile","volant","","piscivore","","","","1554"
"38468","38468","txn","","family","Campylognathoididae","","38468","family","Campylognathoididae","38461","","4783","extant","34","Chordata","Reptilia","Pterosauria","Campylognathoididae","","","11","3","227","213.2","184.2","182.9","Norian","Toarcian","marine","","actively mobile","volant","","piscivore","","","","1521"
"324074","324074","txn","","genus","Bergamodactylus","","324074","genus","Bergamodactylus","38468","","55720","extinct","2","Chordata","Reptilia","Pterosauria","Campylognathoididae","Bergamodactylus","Bergamodactylus wildi","2","0","216.7","213.2","216.7","213.2","Norian","","marine","","actively mobile","volant","","piscivore","","","","1521"
"324075","324075","txn","","species","Bergamodactylus wildi","","324075","species","Bergamodactylus wildi","324074","","55720","extinct","1","Chordata","Reptilia","Pterosauria","Campylognathoididae","Bergamodactylus","","1","0","216.7","213.2","216.7","213.2","Norian","","marine","","actively mobile","volant","","piscivore","","","","1521"
"38469","38469","txn","","genus","Campylognathoides","","38469","genus","Campylognathoides","38468","","4783","extinct","22","Chordata","Reptilia","Pterosauria","Campylognathoididae","Campylognathoides","","3","0","184.2","182.9","184.2","182.9","Toarcian","","marine","","actively mobile","volant","","piscivore","","","","1521"
"156110","156110","txn","","species","Campylognathoides liasicus","","156110","species","Campylognathoides liasicus","38469","","30912","extinct","8","Chordata","Reptilia","Pterosauria","Campylognathoididae","Campylognathoides","","1","0","184.2","182.9","184.2","182.9","Toarcian","","marine","","actively mobile","volant","","piscivore","","","","1521"
"156111","353282","txn","","species","Campylognathoides zitteli","","156111","species","Campylognathoides zitteli","38469","","30121","extinct","3","Chordata","Reptilia","Pterosauria","Campylognathoididae","Campylognathoides","","1","0","184.2","182.9","184.2","182.9","Toarcian","","marine","","actively mobile","volant","","piscivore","","","","1521"
"38467","38467","txn","","genus","Eudimorphodon","","38467","genus","Eudimorphodon","38468","","32008","extinct","8","Chordata","Reptilia","Pterosauria","Campylognathoididae","Eudimorphodon","","3","0","227","213.2","208.5","201.4","Norian","Rhaetian","marine","","actively mobile","volant","","piscivore","","","","1308"
"131614","131614","txn","","species","Eudimorphodon ranzii","","131614","species","Eudimorphodon ranzii","38467","","32008","extinct","3","Chordata","Reptilia","Pterosauria","Campylognathoididae","Eudimorphodon","","1","0","216.7","213.2","213.2","208.5","Norian","","marine","","actively mobile","volant","","piscivore","","","","1308"
"131698","131698","txn","","species","Eudimorphodon rosenfeldi","","131698","species","Eudimorphodon rosenfeldi","38467","","28006","extinct","1","Chordata","Reptilia","Pterosauria","Campylognathoididae","Eudimorphodon","","1","0","216.7","213.2","216.7","213.2","Norian","","marine","","actively mobile","volant","","piscivore","","","","1308"
"143933","143933","txn","","genus","Raeticodactylus","","143933","genus","Raeticodactylus","38468","","29534","extant","2","Chordata","Reptilia","Pterosauria","Campylognathoididae","Raeticodactylus","","2","2","213.2","201.4","213.2","201.4","Norian","Rhaetian","marine","","actively mobile","volant","","piscivore","","","","1521"
"143934","143934","txn","","species","Raeticodactylus filisurensis","","143934","species","Raeticodactylus filisurensis","143933","","29534","extant","1","Chordata","Reptilia","Pterosauria","Campylognathoididae","Raeticodactylus","","1","1","213.2","201.4","213.2","201.4","Norian","Rhaetian","marine","","actively mobile","volant","","piscivore","","","","1521"
"157361","157361","txn","","family","Wukongopteridae","","157361","family","Wukongopteridae","38461","","31153","extinct","4","Chordata","Reptilia","Pterosauria","Wukongopteridae","","Wukongopterus","4","0","168.2","152.2","168.2","152.2","Bathonian","Kimmeridgian","marine","","actively mobile","volant","","piscivore","","","","803"
"173852","173852","txn","","genus","Kunpengopterus","","173852","genus","Kunpengopterus","157361","","34511","extinct","4","Chordata","Reptilia","Pterosauria","Wukongopteridae","Kunpengopterus","Kunpengopterus sinensis","3","0","168.2","152.2","168.2","152.2","Bathonian","Kimmeridgian","marine","","actively mobile","volant","","piscivore","","","","803"
"435924","435924","txn","","species","Kunpengopterus antipollicatus","","435924","species","Kunpengopterus antipollicatus","173852","","76359","extinct","1","Chordata","Reptilia","Pterosauria","Wukongopteridae","Kunpengopterus","","1","0","168.2","152.2","168.2","152.2","Bathonian","Kimmeridgian","marine","","actively mobile","volant","","piscivore","","","","803"
"173853","173853","txn","","species","Kunpengopterus sinensis","","173853","species","Kunpengopterus sinensis","173852","","34511","extinct","1","Chordata","Reptilia","Pterosauria","Wukongopteridae","Kunpengopterus","","1","0","168.2","152.2","168.2","152.2","Bathonian","Kimmeridgian","marine","","actively mobile","volant","","piscivore","","","","803"
"NF25","","txn","","family","","","","","","","38461","","","20","NO_PHYLUM_SPECIFIED","NO_CLASS_SPECIFIED","NO_ORDER_SPECIFIED","","","","","","","","","","","","","","","","","","","","",""
"324069","324069","txn","","genus","Arcticodactylus","","324069","genus","Arcticodactylus","38461","NF25","55720","extinct","2","Chordata","Reptilia","Pterosauria","NO_FAMILY_SPECIFIED","Arcticodactylus","Arcticodactylus cromptonellus","2","0","227","208.5","227","208.5","Norian","","marine","","actively mobile","volant","","piscivore","","","","1554"
"143938","324070","txn","","species","Arcticodactylus cromptonellus","","143938","species","Arcticodactylus cromptonellus","324069","","29536","extinct","1","Chordata","Reptilia","Pterosauria","NO_FAMILY_SPECIFIED","Arcticodactylus","","1","0","227","208.5","227","208.5","Norian","","marine","","actively mobile","volant","","piscivore","","","","1554"
"92171","92171","txn","","genus","Austriadactylus","","92171","genus","Austriadactylus","38461","NF25","19667","extinct","4","Chordata","Reptilia","Pterosauria","NO_FAMILY_SPECIFIED","Austriadactylus","","2","0","216.7","208.5","213.2","208.5","Norian","","marine","","actively mobile","volant","","piscivore","","","","1554"
"92172","92172","txn","","species","Austriadactylus cristatus","","92172","species","Austriadactylus cristatus","92171","","19667","extinct","2","Chordata","Reptilia","Pterosauria","NO_FAMILY_SPECIFIED","Austriadactylus","","1","0","216.7","208.5","213.2","208.5","Norian","","marine","","actively mobile","volant","","piscivore","","","","1554"
"324072","324072","txn","","genus","Austriadraco","","324072","genus","Austriadraco","38461","NF25","55720","extinct","2","Chordata","Reptilia","Pterosauria","NO_FAMILY_SPECIFIED","Austriadraco","Austriadraco dallavecchiai","2","0","213.2","208.5","213.2","208.5","Norian","","marine","","actively mobile","volant","","piscivore","","","","1554"
"324073","324073","txn","","species","Austriadraco dallavecchiai","","324073","species","Austriadraco dallavecchiai","324072","","55720","extinct","1","Chordata","Reptilia","Pterosauria","NO_FAMILY_SPECIFIED","Austriadraco","","1","0","213.2","208.5","213.2","208.5","Norian","","marine","","actively mobile","volant","","piscivore","","","","1554"
"143935","143935","txn","","genus","Caviramus","","143935","genus","Caviramus","38461","NF25","29535","extinct","2","Chordata","Reptilia","Pterosauria","NO_FAMILY_SPECIFIED","Caviramus","","2","0","213.2","201.4","213.2","201.4","Norian","Rhaetian","marine","","actively mobile","volant","","piscivore","","","","1554"
"143936","143936","txn","","species","Caviramus schesaplanensis","","143936","species","Caviramus schesaplanensis","143935","","29535","extinct","1","Chordata","Reptilia","Pterosauria","NO_FAMILY_SPECIFIED","Caviramus","","1","0","213.2","201.4","213.2","201.4","Norian","Rhaetian","marine","","actively mobile","volant","","piscivore","","","","1554"
"340919","340919","txn","","genus","Daohugoupterus","","340919","genus","Daohugoupterus","38461","NF25","59176","extinct","2","Chordata","Reptilia","Pterosauria","NO_FAMILY_SPECIFIED","Daohugoupterus","Daohugoupterus delicatus","2","0","165.3","161.5","165.3","161.5","Callovian","","marine","","actively mobile","volant","","piscivore","","","","1554"
"340920","340920","txn","","species","Daohugoupterus delicatus","","340920","species","Daohugoupterus delicatus","340919","","59176","extinct","1","Chordata","Reptilia","Pterosauria","NO_FAMILY_SPECIFIED","Daohugoupterus","","1","0","165.3","161.5","165.3","161.5","Callovian","","marine","","actively mobile","volant","","piscivore","","","","1554"
"134976","134976","txn","","genus","Eurolimnornis","nomen dubium","38461","order","Pterosauria","38461","NF25","28379","extinct","2","Chordata","Reptilia","Pterosauria","NO_FAMILY_SPECIFIED","Eurolimnornis","","1","0","145","139.8","145","139.8","Berriasian","","marine","","actively mobile","volant","","piscivore","","","active flyers (Padian 1983) and mostly piscivorous (Wang and Zhou 2006)","1554"
"134984","134984","txn","","species","Eurolimnornis corneti","","134984","species","Eurolimnornis corneti","134976","","28379","extinct","1","Chordata","Reptilia","Pterosauria","NO_FAMILY_SPECIFIED","Eurolimnornis","","1","0","145","139.8","145","139.8","Berriasian","","marine","","actively mobile","volant","","piscivore","","","","1554"
"38471","38471","txn","","genus","Preondactylus","","38471","genus","Preondactylus","38461","NF25","28010","extinct","2","Chordata","Reptilia","Pterosauria","NO_FAMILY_SPECIFIED","Preondactylus","","2","0","216.7","213.2","216.7","208.5","Norian","","marine","","actively mobile","volant","","piscivore","","","","1554"
"131642","131642","txn","","species","Preondactylus buffarinii","","131642","species","Preondactylus buffarinii","38471","","28010","extinct","1","Chordata","Reptilia","Pterosauria","NO_FAMILY_SPECIFIED","Preondactylus","","1","0","216.7","213.2","216.7","208.5","Norian","","marine","","actively mobile","volant","","piscivore","","","","1554"
"214995","214995","txn","","genus","Samrukia","","214995","genus","Samrukia","38461","NF25","39508","extinct","2","Chordata","Reptilia","Pterosauria","NO_FAMILY_SPECIFIED","Samrukia","Samrukia nessovi","2","0","86.3","72.1","86.3","72.1","Santonian","Campanian","marine","","actively mobile","volant","","piscivore","","","","1554"
"214996","214996","txn","","species","Samrukia nessovi","","214996","species","Samrukia nessovi","214995","","39508","extinct","1","Chordata","Reptilia","Pterosauria","NO_FAMILY_SPECIFIED","Samrukia","","1","0","86.3","72.1","86.3","72.1","Santonian","Campanian","marine","","actively mobile","volant","","piscivore","","","","1554"
"397942","397942","txn","","genus","Seazzadactylus","","397942","genus","Seazzadactylus","38461","NF25","70608","extinct","2","Chordata","Reptilia","Pterosauria","NO_FAMILY_SPECIFIED","Seazzadactylus","Seazzadactylus venieri","2","0","227","208.5","227","208.5","Norian","","marine","","actively mobile","volant","","piscivore","","","","1554"
"397943","397943","txn","","species","Seazzadactylus venieri","","397943","species","Seazzadactylus venieri","397942","","70608","extinct","1","Chordata","Reptilia","Pterosauria","NO_FAMILY_SPECIFIED","Seazzadactylus","","1","0","227","208.5","227","208.5","Norian","","marine","","actively mobile","volant","","piscivore","","","","1554"
