"orig_no","taxon_no","record_type","flags","taxon_rank","taxon_name","difference","accepted_no","accepted_rank","accepted_name","parent_no","container_no","reference_no","is_extant","n_occs","phylum","class","order","family","genus","type_taxon","taxon_size","extant_size","firstapp_max_ma","firstapp_min_ma","lastapp_max_ma","lastapp_min_ma","early_interval","late_interval","taxon_environment","environment_basis","motility","life_habit","vision","diet","reproduction","ontogeny","ecospace_comments","image_no"
"432955","432955","txn","","species","Similiyanornis brevipectus","","432955","species","Similiyanornis brevipectus","432953","","75470","extinct","1","Chordata","Reptilia","Yanornithiformes","Yanornithidae","Similiyanornis","","1","0","121.4","113","121.4","113","Aptian","","terrestrial","","actively mobile","ground dwelling, solitary","","carnivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","1338"
"119336","119336","txn","","genus","Yanornis","","119336","genus","Yanornis","119335","","26687","extinct","8","Chordata","Reptilia","Yanornithiformes","Yanornithidae","Yanornis","","4","0","125.77","119.5","121.4","113","Barremian","Aptian","terrestrial","","actively mobile","ground dwelling, solitary","","carnivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","1338"
"166964","166964","txn","","species","Aberratiodontus wui","","166964","species","Aberratiodontus wui","119336","","37439","extinct","1","Chordata","Reptilia","Yanornithiformes","Yanornithidae","Yanornis","","1","0","121.4","113","121.4","113","Aptian","","terrestrial","","actively mobile","ground dwelling, solitary","","carnivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","1338"
"267752","267752","txn","","species","Yanornis guozhangi","","267752","species","Yanornis guozhangi","119336","","46720","extinct","1","Chordata","Reptilia","Yanornithiformes","Yanornithidae","Yanornis","","1","0","125.77","119.5","125.77","119.5","Barremian","Aptian","terrestrial","","actively mobile","ground dwelling, solitary","","carnivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","1338"
"119337","119337","txn","","species","Yanornis martini","","119337","species","Yanornis martini","119336","","26687","extinct","2","Chordata","Reptilia","Yanornithiformes","Yanornithidae","Yanornis","","1","0","121.4","113","121.4","113","Aptian","","terrestrial","","actively mobile","ground dwelling, solitary","","carnivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","1338"
"436544","436544","txn","","family","Gargantuaviidae","","436544","family","Gargantuaviidae","137276","","76673","extinct","8","Chordata","Reptilia","Theropoda","Gargantuaviidae","","","3","0","83.6","72.1","72.1","66","Campanian","Maastrichtian","terrestrial","","actively mobile","ground dwelling, solitary","","carnivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","1338"
"65145","65145","txn","","genus","Gargantuavis","","65145","genus","Gargantuavis","436544","","13031","extinct","8","Chordata","Reptilia","Theropoda","Gargantuaviidae","Gargantuavis","","2","0","83.6","72.1","72.1","66","Campanian","Maastrichtian","terrestrial","","actively mobile","ground dwelling, solitary","","carnivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","1338"
"65146","65146","txn","","species","Gargantuavis philoinos","","65146","species","Gargantuavis philoinos","65145","","13031","extinct","4","Chordata","Reptilia","Theropoda","Gargantuaviidae","Gargantuavis","","1","0","83.6","72.1","72.1","66","Campanian","Maastrichtian","terrestrial","","actively mobile","ground dwelling, solitary","","carnivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","1338"
"NF76","","txn","","family","","","","","","","137276","","","18","NO_PHYLUM_SPECIFIED","NO_CLASS_SPECIFIED","NO_ORDER_SPECIFIED","","","","","","","","","","","","","","","","","","","","",""
"36623","36623","txn","","genus","Apatornis","","36623","genus","Apatornis","137276","NF76","28746","extinct","2","Chordata","Reptilia","Theropoda","NO_FAMILY_SPECIFIED","Apatornis","Apatornis celer","3","0","89.8","83.6","89.8","83.6","Coniacian","Santonian","terrestrial","","actively mobile","ground dwelling, solitary","","carnivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","1338"
"118785","118781","txn","","species","Apatornis celer","","118785","species","Apatornis celer","36623","","28744","extinct","1","Chordata","Reptilia","Theropoda","NO_FAMILY_SPECIFIED","Apatornis","","1","0","89.8","83.6","89.8","83.6","Coniacian","Santonian","terrestrial","","actively mobile","ground dwelling, solitary","","carnivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","1338"
"169936","169936","txn","","genus","Archaeovolans","","169936","genus","Archaeovolans","137276","NF76","33217","extinct","2","Chordata","Reptilia","Theropoda","NO_FAMILY_SPECIFIED","Archaeovolans","Archaeovolans repatriatus","2","0","121.4","113","121.4","113","Aptian","","terrestrial","","actively mobile","ground dwelling, solitary","","carnivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","1338"
"169937","169937","txn","","species","Archaeovolans repatriatus","","169937","species","Archaeovolans repatriatus","169936","","33217","extinct","1","Chordata","Reptilia","Theropoda","NO_FAMILY_SPECIFIED","Archaeovolans","","1","0","121.4","113","121.4","113","Aptian","","terrestrial","","actively mobile","ground dwelling, solitary","","carnivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","1338"
"179058","179058","txn","","genus","Cerebavis","","179058","genus","Cerebavis","137276","NF76","35422","extinct","2","Chordata","Reptilia","Theropoda","NO_FAMILY_SPECIFIED","Cerebavis","Cerebavis cenomanica","2","0","100.5","93.9","100.5","93.9","Cenomanian","","terrestrial","","actively mobile","ground dwelling, solitary","","carnivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","1338"
"179059","179059","txn","","species","Cerebavis cenomanica","","179059","species","Cerebavis cenomanica","179058","","35422","extinct","1","Chordata","Reptilia","Theropoda","NO_FAMILY_SPECIFIED","Cerebavis","","1","0","100.5","93.9","100.5","93.9","Cenomanian","","terrestrial","","actively mobile","ground dwelling, solitary","","carnivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","1338"
"372403","372403","txn","","genus","Changzuiornis","","372403","genus","Changzuiornis","137276","NF76","66116","extinct","2","Chordata","Reptilia","Theropoda","NO_FAMILY_SPECIFIED","Changzuiornis","Changzuiornis ahgmi","2","0","121.4","113","121.4","113","Aptian","","terrestrial","","actively mobile","ground dwelling, solitary","","carnivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","1338"
"372404","372404","txn","","species","Changzuiornis ahgmi","","372404","species","Changzuiornis ahgmi","372403","","66116","extinct","1","Chordata","Reptilia","Theropoda","NO_FAMILY_SPECIFIED","Changzuiornis","","1","0","121.4","113","121.4","113","Aptian","","terrestrial","","actively mobile","ground dwelling, solitary","","carnivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","1338"
"207939","207939","txn","","genus","Iaceornis","","207939","genus","Iaceornis","137276","NF76","38775","extinct","2","Chordata","Reptilia","Theropoda","NO_FAMILY_SPECIFIED","Iaceornis","","2","0","86.3","83.6","86.3","83.6","Santonian","","terrestrial","","actively mobile","ground dwelling, solitary","","carnivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","1338"
"207940","207940","txn","","species","Iaceornis marshi","","207940","species","Iaceornis marshi","207939","","38775","extinct","1","Chordata","Reptilia","Theropoda","NO_FAMILY_SPECIFIED","Iaceornis","","1","0","86.3","83.6","86.3","83.6","Santonian","","terrestrial","","actively mobile","ground dwelling, solitary","","carnivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","1338"
"400669","400669","txn","","genus","Kookne","","400669","genus","Kookne","137276","NF76","71193","extinct","2","Chordata","Reptilia","Theropoda","NO_FAMILY_SPECIFIED","Kookne","Kookne yeutensis","2","0","72.1","66","72.1","66","Maastrichtian","","terrestrial","","actively mobile","ground dwelling, solitary","","carnivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","1338"
"400670","400670","txn","","species","Kookne yeutensis","","400670","species","Kookne yeutensis","400669","","71193","extinct","1","Chordata","Reptilia","Theropoda","NO_FAMILY_SPECIFIED","Kookne","","1","0","72.1","66","72.1","66","Maastrichtian","","terrestrial","","actively mobile","ground dwelling, solitary","","carnivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","1338"
"322035","322035","txn","","genus","Kuszholia","","322035","genus","Kuszholia","137276","NF76","38539","extinct","2","Chordata","Reptilia","Theropoda","NO_FAMILY_SPECIFIED","Kuszholia","Kuszholia mengi","2","0","93.9","89.8","93.9","89.8","Turonian","","terrestrial","","actively mobile","ground dwelling, solitary","","carnivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","1338"
"322036","322036","txn","","species","Kuszholia mengi","","322036","species","Kuszholia mengi","322035","","38539","extinct","1","Chordata","Reptilia","Theropoda","NO_FAMILY_SPECIFIED","Kuszholia","","1","0","93.9","89.8","93.9","89.8","Turonian","","terrestrial","","actively mobile","ground dwelling, solitary","","carnivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","1338"
"134883","134883","txn","","genus","Limenavis","","134883","genus","Limenavis","137276","NF76","28366","extinct","2","Chordata","Reptilia","Theropoda","NO_FAMILY_SPECIFIED","Limenavis","","2","0","83.6","66","83.6","66","Campanian","Maastrichtian","terrestrial","","actively mobile","ground dwelling, solitary","","carnivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","1338"
"134885","134885","txn","","species","Limenavis patagonica","","134885","species","Limenavis patagonica","134883","","28366","extinct","1","Chordata","Reptilia","Theropoda","NO_FAMILY_SPECIFIED","Limenavis","","1","0","83.6","66","83.6","66","Campanian","Maastrichtian","terrestrial","","actively mobile","ground dwelling, solitary","","carnivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","1338"
"371237","371237","txn","","genus","Tingmiatornis","","371237","genus","Tingmiatornis","137276","NF76","65851","extinct","2","Chordata","Reptilia","Theropoda","NO_FAMILY_SPECIFIED","Tingmiatornis","Tingmiatornis arctica","2","0","100.5","93.9","100.5","93.9","Cenomanian","","terrestrial","","actively mobile","ground dwelling, solitary","","carnivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","1338"
"371238","371238","txn","","species","Tingmiatornis arctica","","371238","species","Tingmiatornis arctica","371237","","65851","extinct","1","Chordata","Reptilia","Theropoda","NO_FAMILY_SPECIFIED","Tingmiatornis","","1","0","100.5","93.9","100.5","93.9","Cenomanian","","terrestrial","","actively mobile","ground dwelling, solitary","","carnivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","1338"
"166850","166850","txn","","family","Hongshanornithidae","","166850","family","Hongshanornithidae","82614","","32618","extinct","16","Chordata","Reptilia","Theropoda","Hongshanornithidae","","","15","0","132.6","125.77","121.4","113","Hauterivian","Aptian","terrestrial","","actively mobile","ground dwelling, solitary","","carnivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","1642"
"320178","320178","txn","","genus","Archaeornithura","","320178","genus","Archaeornithura","166850","","55248","extinct","2","Chordata","Reptilia","Theropoda","Hongshanornithidae","Archaeornithura","Archaeornithura meemannae","2","0","132.6","125.77","132.6","125.77","Hauterivian","","terrestrial","","actively mobile","ground dwelling, solitary","","carnivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","1642"
"320179","320179","txn","","species","Archaeornithura meemannae","","320179","species","Archaeornithura meemannae","320178","","55248","extinct","1","Chordata","Reptilia","Theropoda","Hongshanornithidae","Archaeornithura","","1","0","132.6","125.77","132.6","125.77","Hauterivian","","terrestrial","","actively mobile","ground dwelling, solitary","","carnivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","1642"
"119298","119298","txn","","genus","Hongshanornis","","119298","genus","Hongshanornis","166850","","26680","extinct","4","Chordata","Reptilia","Theropoda","Hongshanornithidae","Hongshanornis","","2","0","125.77","119.5","125.77","119.5","Barremian","Aptian","terrestrial","","actively mobile","ground dwelling, solitary","","carnivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","1642"
"119299","119299","txn","","species","Hongshanornis longicresta","","119299","species","Hongshanornis longicresta","119298","","26680","extinct","2","Chordata","Reptilia","Theropoda","Hongshanornithidae","Hongshanornis","","1","0","125.77","119.5","125.77","119.5","Barremian","Aptian","terrestrial","","actively mobile","ground dwelling, solitary","","carnivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","1642"
"166851","166851","txn","","genus","Longicrusavis","","166851","genus","Longicrusavis","166850","","32618","extinct","2","Chordata","Reptilia","Theropoda","Hongshanornithidae","Longicrusavis","Longicrusavis houi","2","0","125.77","119.5","125.77","119.5","Barremian","Aptian","terrestrial","","actively mobile","ground dwelling, solitary","","carnivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","1642"
