Name,Family,Infraorder,Suborder,Order,Taxon Size,Diet,Max MYA,Min MYA,Early Age,Late Age,Early Period,Late Period
Erectopus,Metriacanthosauridae,Tetanurae,Therapoda,Saurischia,2,Carnivore,125.77,93.9,Barremian,Cenomanian,Lower Cretaceous,Upper Cretaceous
Shidaisaurus,Metriacanthosauridae,Tetanurae,Therapoda,Saurischia,1,Carnivore,170.9,168.2,Bajocian,Bajocian,Middle Jurassic,Middle Jurassic
Yangchuanosaurus,Metriacanthosauridae,Tetanurae,Therapoda,Saurischia,2,Carnivore,170.9,113,Bajocian,Aptian,Middle Jurassic,Lower Cretaceous
Chilantaisaurus,Neovenatoridae,Tetanurae,Therapoda,Saurischia,2,Carnivore,93.9,83.6,Turonian,Santonian,Upper Cretaceous,Upper Cretaceous
Fukuiraptor,Neovenatoridae,Tetanurae,Therapoda,Saurischia,1,Carnivore,132.6,113,Hauterivian,Aptian,Lower Cretaceous,Lower Cretaceous
Neovenator,Neovenatoridae,Tetanurae,Therapoda,Saurischia,1,Carnivore,125.77,121.4,Barremian,Barremian,Lower Cretaceous,Lower Cretaceous
Rapator,Neovenatoridae,Tetanurae,Therapoda,Saurischia,0,Carnivore,100.5,93.9,Cenomanian,Cenomanian,Upper Cretaceous,Upper Cretaceous
Allosaurus,,,,,6,Carnivore,161.5,89.8,Oxfordian,Turonian,Upper Jurassic,Upper Cretaceous
Asfaltovenator,,,,,1,Carnivore,180.4,168.6,Toarcian,Bajocian,Lower Jurassic,Middle Jurassic
Monolophosaurus,,,,,1,Carnivore,165.3,161.5,Callovian,Callovian,Middle Jurassic,Middle Jurassic
Streptospondylus,,,,,1,Carnivore,165.3,154.8,Callovian,Oxfordian,Middle Jurassic,Upper Jurassic
Leshansaurus,,,,,1,Carnivore,168.2,161.5,Bathonian,Callovian,Middle Jurassic,Middle Jurassic
Afrovenator,,,,,1,Carnivore,170.9,145,Bajocian,Tithonian,Middle Jurassic,Upper Jurassic
Eustreptospondylus,,,,,1,Carnivore,165.3,161.5,Callovian,Callovian,Middle Jurassic,Middle Jurassic
Magnosaurus,,,,,1,Carnivore,170.9,168.6,Bajocian,Bajocian,Middle Jurassic,Middle Jurassic
Megalosaurus (Poekilopleuron),,,,,2,Carnivore,168.2,165.3,Bathonian,Bathonian,Middle Jurassic,Middle Jurassic
Piveteausaurus,,,,,1,Carnivore,165.3,154.8,Callovian,Oxfordian,Middle Jurassic,Upper Jurassic
Duriavenator,,,,,1,Carnivore,168.6,168.2,Bajocian,Bajocian,Middle Jurassic,Middle Jurassic
Megalosaurus,,,,,4,Carnivore,208.5,66,Rhaetian,Maastrichtian,Upper Triassic,Upper Cretaceous
Torvosaurus,,,,,2,Carnivore,165.3,145,Callovian,Tithonian,Middle Jurassic,Upper Jurassic
Wiehenvenator,,,,,1,Carnivore,165.3,161.5,Callovian,Callovian,Middle Jurassic,Middle Jurassic
Condorraptor,Piatnitzkysauridae,Tetanurae,Therapoda,Saurischia,1,Carnivore,180.4,168.6,Toarcian,Bajocian,Lower Jurassic,Middle Jurassic
Marshosaurus,Piatnitzkysauridae,Tetanurae,Therapoda,Saurischia,1,Carnivore,154.8,145,Kimmeridgian,Tithonian,Upper Jurassic,Upper Jurassic
Piatnitzkysaurus,Piatnitzkysauridae,Tetanurae,Therapoda,Saurischia,1,Carnivore,182.9,180.4,Toarcian,Toarcian,Lower Jurassic,Lower Jurassic
Xuanhanosaurus,Piatnitzkysauridae,Tetanurae,Therapoda,Saurischia,1,Carnivore,170.9,168.2,Bajocian,Bajocian,Middle Jurassic,Middle Jurassic
Ceratosuchops,Spinosauridae,Tetanurae,Therapoda,Saurischia,1,Carnivore,125.77,121.4,Barremian,Barremian,Lower Cretaceous,Lower Cretaceous
Riparovenator,Spinosauridae,Tetanurae,Therapoda,Saurischia,1,Carnivore,125.77,121.4,Barremian,Barremian,Lower Cretaceous,Lower Cretaceous
Suchomimus,Spinosauridae,Tetanurae,Therapoda,Saurischia,1,Carnivore,121.4,100.5,Aptian,Albian,Lower Cretaceous,Lower Cretaceous
Baryonyx,Spinosauridae,Tetanurae,Therapoda,Saurischia,1,Carnivore,140.6,109.9,Berriasian,Albian,Lower Cretaceous,Lower Cretaceous
Protathlitis,Spinosauridae,Tetanurae,Therapoda,Saurischia,1,Carnivore,125.77,121.4,Barremian,Barremian,Lower Cretaceous,Lower Cretaceous
Vallibonavenatrix,Spinosauridae,Tetanurae,Therapoda,Saurischia,1,Carnivore,125.77,121.4,Barremian,Barremian,Lower Cretaceous,Lower Cretaceous
Angaturama,Spinosauridae,Tetanurae,Therapoda,Saurischia,1,Carnivore,119.5,113,Aptian,Aptian,Lower Cretaceous,Lower Cretaceous
Camarillasaurus,Spinosauridae,Tetanurae,Therapoda,Saurischia,1,Carnivore,125.77,121.4,Barremian,Barremian,Lower Cretaceous,Lower Cretaceous
Ichthyovenator,Spinosauridae,Tetanurae,Therapoda,Saurischia,1,Carnivore,121.4,113,Aptian,Aptian,Lower Cretaceous,Lower Cretaceous
Irritator,Spinosauridae,Tetanurae,Therapoda,Saurischia,1,Carnivore,119.5,113,Aptian,Aptian,Lower Cretaceous,Lower Cretaceous
Oxalaia,Spinosauridae,Tetanurae,Therapoda,Saurischia,1,Carnivore,100.5,93.9,Cenomanian,Cenomanian,Upper Cretaceous,Upper Cretaceous
Spinosaurus,Spinosauridae,Tetanurae,Therapoda,Saurischia,1,Carnivore,125.77,72.1,Barremian,Campanian,Lower Cretaceous,Upper Cretaceous
Iberospinus,Spinosauridae,Tetanurae,Therapoda,Saurischia,1,Carnivore,125.77,121.4,Barremian,Barremian,Lower Cretaceous,Lower Cretaceous
Sciurumimus,,,,,1,Carnivore,152.2,149.2,Kimmeridgian,Kimmeridgian,Upper Jurassic,Upper Jurassic
Chuandongocoelurus,,,,,1,Carnivore,170.9,154.8,Bajocian,Oxfordian,Middle Jurassic,Upper Jurassic
Cruxicheiros,,,,,1,Carnivore,168.2,165.3,Bathonian,Bathonian,Middle Jurassic,Middle Jurassic
Cryolophosaurus,,,,,1,Carnivore,199.5,184.2,Sinemurian,Pliensbachian,Lower Jurassic,Lower Jurassic
Gasosaurus,,,,,1,Carnivore,170.9,154.8,Bajocian,Oxfordian,Middle Jurassic,Upper Jurassic
Kaijiangosaurus,,,,,1,Carnivore,170.9,168.2,Bajocian,Bajocian,Middle Jurassic,Middle Jurassic
Kayentavenator,,,,,1,Carnivore,199.5,184.2,Sinemurian,Pliensbachian,Lower Jurassic,Lower Jurassic
Pandoravenator,,,,,1,Carnivore,157.9,149.2,Oxfordian,Kimmeridgian,Upper Jurassic,Upper Jurassic
Vectaerovenator,,,,,1,Carnivore,119.5,113,Aptian,Aptian,Lower Cretaceous,Lower Cretaceous
Yunyangosaurus,,,,,1,Carnivore,184.2,170.9,Toarcian,Aalenian,Lower Jurassic,Middle Jurassic
Camposaurus,Coelophysidae,Coelophysoidea,Therapoda,Saurischia,1,Carnivore,227,208.5,Norian,Norian,Upper Triassic,Upper Triassic
Coelophysis,Coelophysidae,Coelophysoidea,Therapoda,Saurischia,2,Carnivore,237,192.9,Carnian,Sinemurian,Upper Triassic,Lower Jurassic
Lepidus,Coelophysidae,Coelophysoidea,Therapoda,Saurischia,1,Carnivore,227,208.5,Norian,Norian,Upper Triassic,Upper Triassic
Segisaurus,Coelophysidae,Coelophysoidea,Therapoda,Saurischia,1,Carnivore,192.9,174.7,Pliensbachian,Toarcian,Lower Jurassic,Lower Jurassic
Lucianovenator,Coelophysidae,Coelophysoidea,Therapoda,Saurischia,1,Carnivore,227,208.5,Norian,Norian,Upper Triassic,Upper Triassic
Megapnosaurus,Coelophysidae,Coelophysoidea,Therapoda,Saurischia,1,Carnivore,201.4,192.9,Hettangian,Sinemurian,Lower Jurassic,Lower Jurassic
Panguraptor,Coelophysidae,Coelophysoidea,Therapoda,Saurischia,1,Carnivore,201.4,199.5,Hettangian,Hettangian,Lower Jurassic,Lower Jurassic
Powellvenator,Coelophysidae,Coelophysoidea,Therapoda,Saurischia,1,Carnivore,227,208.5,Norian,Norian,Upper Triassic,Upper Triassic
Procompsognathus,Coelophysidae,Coelophysoidea,Therapoda,Saurischia,1,Carnivore,216.7,213.2,Norian,Norian,Upper Triassic,Upper Triassic
Dracoraptor,,,,,1,Carnivore,201.4,199.5,Hettangian,Hettangian,Lower Jurassic,Lower Jurassic
Gojirasaurus,,,,,1,Carnivore,227,208.5,Norian,Norian,Upper Triassic,Upper Triassic
Lophostropheus,,,,,1,Carnivore,208.5,199.5,Rhaetian,Hettangian,Upper Triassic,Lower Jurassic
Pendraig,,,,,1,Carnivore,237,227,Carnian,Carnian,Upper Triassic,Upper Triassic
Sarcosaurus,,,,,1,Carnivore,201.4,192.9,Hettangian,Sinemurian,Lower Jurassic,Lower Jurassic
Syntarsus,,,,,1,Carnivore,208.5,184.2,Rhaetian,Pliensbachian,Upper Triassic,Lower Jurassic
Dilophosaurus,,,,,2,Carnivore,201.4,184.2,Hettangian,Pliensbachian,Lower Jurassic,Lower Jurassic
Dracovenator,,,,,1,Carnivore,201.4,192.9,Hettangian,Sinemurian,Lower Jurassic,Lower Jurassic
Liliensternus,,,,,1,Carnivore,227,201.4,Norian,Rhaetian,Upper Triassic,Upper Triassic
Notatesseraeraptor,,,,,1,Carnivore,227,208.5,Norian,Norian,Upper Triassic,Upper Triassic
Tachiraptor,,,,,1,Carnivore,201.4,199.5,Hettangian,Hettangian,Lower Jurassic,Lower Jurassic
Velocipes,,,,,1,Carnivore,227,208.5,Norian,Norian,Upper Triassic,Upper Triassic
Zupaysaurus,,,,,1,Carnivore,227,208.5,Norian,Norian,Upper Triassic,Upper Triassic
Vitakridrinda,Vitakrisauridae,Ceratosauria,Therapoda,Saurischia,1,Carnivore,72.1,66,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Vitakrisaurus,Vitakrisauridae,Ceratosauria,Therapoda,Saurischia,1,Carnivore,72.1,66,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Eoabelisaurus,,,,,1,Carnivore,174.7,168.6,Aalenian,Bajocian,Middle Jurassic,Middle Jurassic
Chenanisaurus,,,,,1,Carnivore,72.1,66,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Abelisaurus,Abelisauridae,Ceratosauria,Therapoda,Saurischia,1,Carnivore,83.6,72.1,Campanian,Campanian,Upper Cretaceous,Upper Cretaceous
Niebla,Abelisauridae,Ceratosauria,Therapoda,Saurischia,1,Carnivore,83.6,66,Campanian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Carnotaurus,Abelisauridae,Ceratosauria,Therapoda,Saurischia,1,Carnivore,72.1,66,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Elemgasem,Abelisauridae,Ceratosauria,Therapoda,Saurischia,1,Carnivore,93.9,86.3,Turonian,Coniacian,Upper Cretaceous,Upper Cretaceous
Koleken,Abelisauridae,Ceratosauria,Therapoda,Saurischia,1,Carnivore,72.1,66,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Llukalkan,Abelisauridae,Ceratosauria,Therapoda,Saurischia,1,Carnivore,86.3,83.6,Santonian,Santonian,Upper Cretaceous,Upper Cretaceous
Pycnonemosaurus,Abelisauridae,Ceratosauria,Therapoda,Saurischia,1,Carnivore,100.5,66,Cenomanian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Quilmesaurus,Abelisauridae,Ceratosauria,Therapoda,Saurischia,1,Carnivore,83.6,66,Campanian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Viavenator,Abelisauridae,Ceratosauria,Therapoda,Saurischia,1,Carnivore,86.3,83.6,Santonian,Santonian,Upper Cretaceous,Upper Cretaceous
Aucasaurus,Abelisauridae,Ceratosauria,Therapoda,Saurischia,1,Carnivore,83.6,72.1,Campanian,Campanian,Upper Cretaceous,Upper Cretaceous
Dahalokely,Abelisauridae,Ceratosauria,Therapoda,Saurischia,1,Carnivore,93.9,89.8,Turonian,Turonian,Upper Cretaceous,Upper Cretaceous
Ekrixinatosaurus,Abelisauridae,Ceratosauria,Therapoda,Saurischia,1,Carnivore,100.5,93.9,Cenomanian,Cenomanian,Upper Cretaceous,Upper Cretaceous
Guemesia,Abelisauridae,Ceratosauria,Therapoda,Saurischia,1,Carnivore,83.6,66,Campanian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Ilokelesia,Abelisauridae,Ceratosauria,Therapoda,Saurischia,1,Carnivore,100.5,89.8,Cenomanian,Turonian,Upper Cretaceous,Upper Cretaceous
Rahiolisaurus,Abelisauridae,Ceratosauria,Therapoda,Saurischia,1,Carnivore,72.1,66,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Skorpiovenator,Abelisauridae,Ceratosauria,Therapoda,Saurischia,1,Carnivore,100.5,89.8,Cenomanian,Turonian,Upper Cretaceous,Upper Cretaceous
Thanos,Abelisauridae,Ceratosauria,Therapoda,Saurischia,1,Carnivore,86.3,72.1,Santonian,Campanian,Upper Cretaceous,Upper Cretaceous
Arcovenator,Abelisauridae,Ceratosauria,Therapoda,Saurischia,1,Carnivore,83.6,66,Campanian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Genusaurus,Abelisauridae,Ceratosauria,Therapoda,Saurischia,1,Carnivore,109.9,106.2,Albian,Albian,Lower Cretaceous,Lower Cretaceous
Indosaurus,Abelisauridae,Ceratosauria,Therapoda,Saurischia,1,Carnivore,72.1,66,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Majungasaurus,Abelisauridae,Ceratosauria,Therapoda,Saurischia,1,Carnivore,72.1,66,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Rajasaurus,Abelisauridae,Ceratosauria,Therapoda,Saurischia,1,Carnivore,72.1,66,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Indosuchus,Abelisauridae,Ceratosauria,Therapoda,Saurischia,1,Carnivore,72.1,66,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Kryptops,Abelisauridae,Ceratosauria,Therapoda,Saurischia,1,Carnivore,121.4,100.5,Aptian,Albian,Lower Cretaceous,Lower Cretaceous
Kurupi,Abelisauridae,Ceratosauria,Therapoda,Saurischia,1,Carnivore,72.1,66,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Lametasaurus,Abelisauridae,Ceratosauria,Therapoda,Saurischia,1,Carnivore,72.1,66,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Rugops,Abelisauridae,Ceratosauria,Therapoda,Saurischia,1,Carnivore,100.5,93.9,Cenomanian,Cenomanian,Upper Cretaceous,Upper Cretaceous
Spectrovenator,Abelisauridae,Ceratosauria,Therapoda,Saurischia,1,Carnivore,121.4,113,Aptian,Aptian,Lower Cretaceous,Lower Cretaceous
Tarascosaurus,Abelisauridae,Ceratosauria,Therapoda,Saurischia,1,Carnivore,83.6,72.1,Campanian,Campanian,Upper Cretaceous,Upper Cretaceous
Tralkasaurus,Abelisauridae,Ceratosauria,Therapoda,Saurischia,1,Carnivore,100.5,89.8,Cenomanian,Turonian,Upper Cretaceous,Upper Cretaceous
Xenotarsosaurus,Abelisauridae,Ceratosauria,Therapoda,Saurischia,1,Carnivore,100.5,89.8,Cenomanian,Turonian,Upper Cretaceous,Upper Cretaceous
Fosterovenator,Ceratosauridae,Ceratosauria,Therapoda,Saurischia,1,Carnivore,154.8,145,Kimmeridgian,Tithonian,Upper Jurassic,Upper Jurassic
Elaphrosaurus,Noasauridae,Ceratosauria,Therapoda,Saurischia,1,Carnivore,154.8,93.9,Kimmeridgian,Cenomanian,Upper Jurassic,Upper Cretaceous
Limusaurus,Noasauridae,Ceratosauria,Therapoda,Saurischia,1,Carnivore,161.5,154.8,Oxfordian,Oxfordian,Upper Jurassic,Upper Jurassic
Masiakasaurus,Noasauridae,Ceratosauria,Therapoda,Saurischia,1,Carnivore,72.1,66,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Noasaurus,Noasauridae,Ceratosauria,Therapoda,Saurischia,1,Carnivore,72.1,66,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Velocisaurus,Noasauridae,Ceratosauria,Therapoda,Saurischia,1,Carnivore,86.3,83.6,Santonian,Santonian,Upper Cretaceous,Upper Cretaceous
Vespersaurus,Noasauridae,Ceratosauria,Therapoda,Saurischia,1,Carnivore,121.4,72.1,Aptian,Campanian,Lower Cretaceous,Upper Cretaceous
Austrocheirus,Noasauridae,Ceratosauria,Therapoda,Saurischia,1,Carnivore,83.6,72.1,Campanian,Campanian,Upper Cretaceous,Upper Cretaceous
Berthasaura,Noasauridae,Ceratosauria,Therapoda,Saurischia,1,Carnivore,121.4,72.1,Aptian,Campanian,Lower Cretaceous,Upper Cretaceous
Deltadromeus,Noasauridae,Ceratosauria,Therapoda,Saurischia,1,Carnivore,100.5,93.9,Cenomanian,Cenomanian,Upper Cretaceous,Upper Cretaceous
Huinculsaurus,Noasauridae,Ceratosauria,Therapoda,Saurischia,1,Carnivore,100.5,89.8,Cenomanian,Turonian,Upper Cretaceous,Upper Cretaceous
Kiyacursor,Noasauridae,Ceratosauria,Therapoda,Saurischia,1,Carnivore,121.4,113,Aptian,Aptian,Lower Cretaceous,Lower Cretaceous
Laevisuchus,Noasauridae,Ceratosauria,Therapoda,Saurischia,1,Carnivore,72.1,66,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Ligabueino,Noasauridae,Ceratosauria,Therapoda,Saurischia,1,Carnivore,125.77,119.5,Barremian,Aptian,Lower Cretaceous,Lower Cretaceous
Berberosaurus,,,,,1,Carnivore,192.9,174.7,Pliensbachian,Toarcian,Lower Jurassic,Lower Jurassic
Ceratosaurus,,,,,1,Carnivore,157.9,145,Oxfordian,Tithonian,Upper Jurassic,Upper Jurassic
Genyodectes,,,,,1,Carnivore,113,100.5,Albian,Albian,Lower Cretaceous,Lower Cretaceous
Saltriovenator,,,,,1,Carnivore,199.5,192.9,Sinemurian,Sinemurian,Lower Jurassic,Lower Jurassic
Spinostropheus,,,,,1,Carnivore,161.5,93.9,Oxfordian,Cenomanian,Upper Jurassic,Upper Cretaceous
Caseosaurus,Herrerasauridae,,Basal Saurischia,Saurischia,1,Carnivore,237,208.5,Carnian,Norian,Upper Triassic,Upper Triassic
Gnathovorax,Herrerasauridae,,Basal Saurischia,Saurischia,1,Carnivore,233.4,227,Carnian,Carnian,Upper Triassic,Upper Triassic
Herrerasaurus,Herrerasauridae,,Basal Saurischia,Saurischia,1,Carnivore,237,227,Carnian,Carnian,Upper Triassic,Upper Triassic
Sanjuansaurus,Herrerasauridae,,Basal Saurischia,Saurischia,1,Carnivore,237,227,Carnian,Carnian,Upper Triassic,Upper Triassic
Staurikosaurus,Herrerasauridae,,Basal Saurischia,Saurischia,1,Carnivore,237,208.5,Carnian,Norian,Upper Triassic,Upper Triassic
Subtiliolithus,Laevisoolithidae,Ceratosauria,Therapoda,Saurischia,3,Carnivore,113,66,Albian,Maastrichtian,Lower Cretaceous,Upper Cretaceous
Chindesaurus,,,,,1,Carnivore,227,208.5,Norian,Norian,Upper Triassic,Upper Triassic
Daemonosaurus,,,,,1,Carnivore,208.5,201.4,Rhaetian,Rhaetian,Upper Triassic,Upper Triassic
Eodromaeus,,,,,1,Carnivore,237,227,Carnian,Carnian,Upper Triassic,Upper Triassic
Erythrovenator,,,,,1,Carnivore,237,227,Carnian,Carnian,Upper Triassic,Upper Triassic
Fenestrosaurus,,,,,1,Carnivore,83.6,72.1,Campanian,Campanian,Upper Cretaceous,Upper Cretaceous
Fuscinapedis,,,,,1,Carnivore,100.5,93.9,Cenomanian,Cenomanian,Upper Cretaceous,Upper Cretaceous
Himeoolithus,,,,,1,Carnivore,113,109.9,Albian,Albian,Lower Cretaceous,Lower Cretaceous
Ornithoides,,,,,0,Carnivore,83.6,72.1,Campanian,Campanian,Upper Cretaceous,Upper Cretaceous
Ovoraptor,,,,,1,Carnivore,83.6,72.1,Campanian,Campanian,Upper Cretaceous,Upper Cretaceous
Protoavis,,,,,1,Carnivore,227,208.5,Norian,Norian,Upper Triassic,Upper Triassic
Salfitichnus,,,,,1,Carnivore,72.1,66,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Shuangbaisaurus,,,,,1,Carnivore,201.4,199.5,Hettangian,Hettangian,Lower Jurassic,Lower Jurassic
Sinosaurus,,,,,1,Carnivore,201.4,192.9,Hettangian,Sinemurian,Lower Jurassic,Lower Jurassic
Tawa,,,,,1,Carnivore,227,208.5,Norian,Norian,Upper Triassic,Upper Triassic
Yaverlandia,,,,,1,Carnivore,132.6,121.4,Hauterivian,Barremian,Lower Cretaceous,Lower Cretaceous
Nyasasaurus,,,,,2,,247.2,242,Anisian,Anisian,Middle Triassic,Middle Triassic
